"artist_id","artist_name","embedding","image_url"
7674,"Shallou","[0.14147136360406876, -0.07975174362460773, -0.07032636553049088, -0.03526521582777301, -0.010108665873607, -0.23796566327412924, -0.1959856649239858, -0.048602367440859474, -0.3376153310139974, 0.0883793979883194, -0.008020029946540793, 0.07274749968200922, 0.05431459844112396, 0.3142086664835612, 0.07501026801764965, -0.025519666572411854, -0.2060366670290629, -0.3333730051914851, -0.11452919865647952, -0.02054826666911443, 0.09125466644763947, -0.4973086714744568, 0.09920596828063329, 0.02786313307782014, 0.028912486042827368, -0.16451433300971985, 0.21841266254583994, 0.2341350018978119, 0.3885193367799123, 0.039457799245913826, 0.14205933113892874, -0.131072998046875]","https://i.scdn.co/image/4082b37bd7bf8e5e93d1406a235c06ed50bcbefe"
9393,"Yung Beef","[0.1693921417082489, -0.21738824860821324, 0.0688145891137682, 0.0004988073641070731, 0.053696207999101804, -0.2561187636018453, -0.11224114938905852, 0.049374764959183214, -0.32190255807052676, -0.03172629623982946, -0.2245598292201402, 0.027071726946706908, 0.10196062516498106, 0.2109254182619136, 0.12504901408386337, -0.14524488676247171, -0.19115348383658706, -0.14694653780083072, -0.24210027342780985, 0.17763696780411367, 0.14724901249183264, -0.3431741204859478, -0.015051802821720037, 0.15372885427880795, 0.09719812441423306, -0.11706252858684696, 0.20557313744599973, 0.3074131239949939, 0.607453834369555, 0.019715253027044324, 0.25750085450858085, -0.01702068565244863]",
176066,"Romina Johnson","[0.584599494934082, 0.09525399655103683, -0.05563249997794628, 0.1211505550891161, -0.08350144699215889, -0.32218848913908005, -0.03911769762635231, 0.10245859436690807, -0.24814750999212265, 0.05667995009571314, 0.17813750356435776, -0.13414910528808832, 0.06491090077906847, 0.3964319974184036, -0.07386579876765609, -0.5629224833101034, 0.04052700102329254, -0.4854480028152466, -0.4448755085468292, -0.004717249423265457, 0.2499219961464405, -0.452501505613327, -0.4667709060013294, -0.21207615733146667, -0.19662410393357277, -0.11509034968912601, 0.26342950016260147, 0.44943249225616455, 0.27561700344085693, 0.3592231012880802, 0.05878705997020006, -0.2838293479871936]","https://i.scdn.co/image/996e32c3446e5a1c27ccb9637a266cfaafd25f1b"
9623,"Tanukichan","[0.11351749673485756, -0.10592405125498772, -0.05627715028822422, 0.029676650650799274, -0.15291400253772736, -0.1760289967060089, -0.09227120131254196, -0.015073449816554785, -0.31471799314022064, 0.028025050181895494, -0.0586408507078886, 0.13423600047826767, 0.14043450355529785, 0.2989619970321655, 0.10200995206832886, -0.018564200028777122, -0.31197600066661835, -0.34998200833797455, -0.09643355011940002, -0.010458485456183553, 0.04979564994573593, -0.382797509431839, -0.05720385164022446, -0.034811750054359436, 0.059801699593663216, -0.19966550171375275, 0.2562525048851967, 0.23616299778223038, 0.4807950109243393, 0.104060098528862, 0.13747000321745872, -0.050253599882125854]",
2939,"Vulgarians","[0.11351749673485756, -0.10592405125498772, -0.05627715028822422, 0.029676650650799274, -0.15291400253772736, -0.1760289967060089, -0.09227120131254196, -0.015073449816554785, -0.31471799314022064, 0.028025050181895494, -0.0586408507078886, 0.13423600047826767, 0.14043450355529785, 0.2989619970321655, 0.10200995206832886, -0.018564200028777122, -0.31197600066661835, -0.34998200833797455, -0.09643355011940002, -0.010458485456183553, 0.04979564994573593, -0.382797509431839, -0.05720385164022446, -0.034811750054359436, 0.059801699593663216, -0.19966550171375275, 0.2562525048851967, 0.23616299778223038, 0.4807950109243393, 0.104060098528862, 0.13747000321745872, -0.050253599882125854]","https://i.scdn.co/image/e6eebfe8dfffee0bbf1cc908765f85b58cb6654c"
3790,"ALMA","[0.14906920194625856, -0.1972998023033142, 0.09123340100049973, -0.032471100240945815, 0.0345915193669498, -0.24224399626255036, -0.2563317954540253, -0.053215738758444785, -0.300316596031189, 0.03619008027017116, -0.06700141169130802, 0.10115585923194885, 0.014970979839563369, 0.289380407333374, 0.09905592165887356, 0.006244978122413159, -0.20875899940729142, -0.3517437994480133, -0.1221807837486267, -0.011455140262842178, 0.01887236088514328, -0.422681599855423, 0.03517604041844606, -0.020084578450769185, 0.08996619111858309, -0.12899354100227356, 0.19906239807605744, 0.2808750033378601, 0.3966055989265442, 0.04620885904878378, 0.22049879431724548, -0.03283945992588997]","https://i.scdn.co/image/3c820bc27a48efc630b7a078b8fa3ccc54a41d42"
405772,"Idea","[0.06776829124428332, -0.2223144181072712, 0.000516410544514656, -0.148255280777812, -0.120856499299407, -0.2196825496852398, -0.11272754911333323, -0.10669252015650273, -0.21714107990264891, -0.1487118439283222, -0.24276930680498482, 0.15773897785693408, 0.16488713081926107, 0.2617417267989367, 0.1992601290345192, -0.07262870939448476, -0.1815352002158761, -0.3177305027842522, -0.0769510084297508, -0.05587378907948733, -0.0008787201717495918, -0.5348803102970123, -0.1226882791146636, -0.035876271314918995, 0.04898252439452335, -0.28008179664611815, 0.16771796138491482, 0.12484660297632218, 0.4794138967990875, 0.10961812026798726, 0.07438249010592698, 0.05177700759377331]",
114202,"Calcutta","[-0.04424259960651398, -0.18999961912631988, 0.09810672793537378, 0.04467081911861896, -0.18524543941020966, -0.001746918261051178, -0.09580211993306875, 0.009274001605808735, -0.1823591949418187, 0.19887693766504527, -0.0900784496217966, 0.012408171966671943, 0.16290960013866423, 0.3752124011516571, 0.08610890060663223, 0.07213337589055299, -0.20910000130534173, -0.3255060017108917, -0.15955280065536498, -0.005297974590212107, 0.06366049516946078, -0.37397419810295107, -0.0017687177285552024, -0.069117983430624, -0.16084087253548204, -0.2357580065727234, 0.4474242031574249, 0.36741060614585874, 0.5648422002792358, -0.11078411862254142, 0.16777822375297546, -0.11144558116793632]","https://i.scdn.co/image/b929d43840f70db9fc85b65243c1e11ee4af5099"
1720,"Ninja Tune","[0.15318800508975983, -0.11978700011968613, -0.18008700013160706, -0.22297999262809753, -0.2011449933052063, -0.31004300713539124, -0.15767399966716766, -0.014060599729418755, -0.2507160007953644, -0.03948599845170975, -0.1434050053358078, 0.0340115986764431, -0.3425709903240204, 0.579433023929596, -0.09075059741735458, -0.25249800086021423, -0.05705869942903519, -0.06682570278644562, -0.28568100929260254, -0.2442989945411682, 0.19746799767017365, -0.5356720089912415, 0.06253509968519211, 0.17183299362659454, 0.011710699647665024, -0.08641999959945679, 0.24330200254917145, 0.40088599920272827, 0.24180999398231506, -0.05794249847531319, 0.2654620110988617, -0.2661600112915039]",
268199,"((( O )))","[0.14397118651929, -0.11091236221060778, -0.030089573934674263, -0.08609628720053782, -0.06407238768103223, -0.22738833259791136, -0.195297601322333, -0.07097241608425975, -0.32511399934689206, 0.04538394107172886, -0.03106745920376852, 0.08480138442246243, 0.10306823106172185, 0.3312418336669604, 0.14207418325046697, -0.015397728808845082, -0.2521947498122851, -0.2987630007167657, -0.07357330837597449, -0.023728517116978765, 0.07095929266264041, -0.38594608505566913, 0.05540761700831354, -0.02428087866671073, 0.07381804902494575, -0.16748820866147676, 0.2347383350133896, 0.24901974822084108, 0.42197033762931824, 0.07992439134977758, 0.15928596506516138, -0.09059444209560752]",
2283,"Clock Opera","[0.12429447566696893, -0.10865715724777639, -0.030979211019800036, -0.055263446017059493, -0.06957932062499315, -0.1970339233802107, -0.19649771985679432, -0.036953156710522454, -0.3072383439967678, 0.009215876638130092, -0.05461191828083658, 0.10458698247780414, 0.09480962884624311, 0.346795631086471, 0.06878437229579788, -0.06581544219488618, -0.3088167131819594, -0.29476705047894225, -0.1211751250723264, 0.025396207332883607, 0.027821732972275828, -0.38977002636962094, 0.0018297051490637876, -0.051650453698421916, 0.06976324511234416, -0.17296290123314748, 0.21867030623023825, 0.25487146037136643, 0.4334930062309128, 0.11528425407068821, 0.15034864759607106, -0.04457574865392271]","https://i.scdn.co/image/cfe9ab1dd2669ed1944990b76a94738793435015"
4401,"Frank Ocean","[0.19910596650155, -0.22143389312924217, 0.016269461679458804, -0.017119420509712182, -0.028507972418763267, -0.22274730579822735, -0.23494661735899453, -0.024879778699961448, -0.21541083855908305, 0.08430856959602599, -0.1346753453954466, 0.03642917637595155, 0.04269343383557776, 0.2779168633707626, 0.07819173771468585, -0.026513711247588365, -0.23911494371207476, -0.26828401464815116, -0.21424646179770412, -0.06130344731888688, 0.020899147010641647, -0.4414306065930937, -0.0038416043398712893, 0.004329771596706278, 0.070288269966681, -0.179437131945095, 0.21823570500318026, 0.3211247913079862, 0.4294248576700443, 0.031401609035743516, 0.11293453091275524, -0.0610053448622997]","https://i.scdn.co/image/e42028e7fe5a7ba790b5b4e7b096b06bf3319443"
13074,"Tommy Guerrero","[0.17512175715056097, -0.13413660364358027, -0.0631211253399923, -0.08984885403959045, -0.09953129814658178, -0.24538670227016066, -0.12589359845851314, -0.017431147852297955, -0.27405868556145013, 0.054433651889333516, -0.08402807567257634, 0.050511957169962374, 0.061501059041935174, 0.41502201086433, 0.033245349651786806, -0.058657561149320844, -0.21595074085107568, -0.2899937554273022, -0.062226365379304226, -0.021128793725822236, 0.05952881652102485, -0.45975647825096344, -0.0040248667366705355, 0.01406566938731823, 0.041540316038062, -0.1218137332508179, 0.21689686861620133, 0.3051928049116497, 0.37608897297001725, 0.04871863558714926, 0.1615622797588372, -0.11556625394120502]",
790,"Tiga","[0.10664473604908133, -0.1417149603466662, 0.02655194192916169, -0.09336078873151935, 0.0788946035991742, -0.24028411781475414, -0.20978993235267435, -0.03251471368869477, -0.28669254268651106, 0.012565364006984001, -0.05246127499805558, 0.0754369723557824, -0.029750596317573617, 0.36245320126537567, 0.09417247644526154, -0.048300432496620395, -0.20469477550796866, -0.32204527845861797, -0.11107202699261237, -0.007871198086634439, 0.08120814619925168, -0.48776588423974976, 0.14498095432689329, -0.022589942072556143, 0.04539385137817637, -0.13557235945886836, 0.22137557339969538, 0.2705534794662836, 0.34851745889485386, 0.07631962147069932, 0.2059319786331892, -0.07137691043966558]","https://i.scdn.co/image/9b4632d3caebdb5e8f061f375782d861294d7742"
758,"DJ Tennis","[0.13097849860787392, -0.15158624947071075, -0.009024098515510559, -0.04770692600868642, 0.08404210023581982, -0.26380449533462524, -0.16267749667167664, -0.07869324833154678, -0.25788749754428864, 0.04622714966535568, -0.004437764990143478, 0.11299959570169449, -0.08219760283827782, 0.2815364897251129, 0.04693160019814968, -0.09951815195381641, -0.1926959976553917, -0.4138859957456589, -0.09640244953334332, 0.032639648765325546, 0.17137305065989494, -0.5540089905261993, 0.20858744904398918, -0.04816890135407448, -0.00041843997314572334, -0.13604100048542023, 0.22689949721097946, 0.2150460034608841, 0.39278650283813477, 0.037389349192380905, 0.11858195066452026, -0.08258740045130253]","https://i.scdn.co/image/78c12357852556d49427f87f8b3304519ea07f95"
4104,"Abra Cadabra","[0.16449199865261713, -0.23086930687228838, -0.03337660183509191, 0.08000030120213826, -0.04582796742518743, -0.15644066532452902, -0.18316366771856943, -0.013902432285249233, -0.37263532479604083, -0.06406303495168686, -0.11369886435568333, 0.023897781638273347, 0.05096819996833801, 0.24527499079704285, 0.17419100304444632, -0.16819903006156287, -0.33933233221371967, -0.3470009962717692, -0.07469180071105559, -0.010323767239848772, 0.1979206937054793, -0.4468896786371867, 0.13788160138453046, 0.04291499902804693, 0.10673661716282368, -0.031348335246245064, 0.20473473767439523, 0.3162083327770233, 0.3539116581281026, -0.025563533107439678, 0.08069509888688724, -0.06102928860733906]","https://i.scdn.co/image/e109e230a2cd23256b16a16acca13a26b42c5f0f"
14484,"Dame Area","[0.12509549781680107, -0.06937200110405684, -0.08761184848845005, -0.030922899954020977, -0.1287810020148754, -0.2164814993739128, -0.10256009921431541, -0.06568555161356926, -0.3465210050344467, 0.053370701149106026, -0.032631050795316696, 0.10852769762277603, 0.14779700338840485, 0.32186248898506165, 0.10703049972653389, -0.02397559955716133, -0.27194300293922424, -0.3115580081939697, -0.05064859986305237, -0.01933055045083165, 0.07569584995508194, -0.3819950073957443, -0.05194275267422199, -0.026335095521062613, 0.09079454839229584, -0.19634199887514114, 0.2204115018248558, 0.24270949512720108, 0.47446200251579285, 0.07264439947903156, 0.13366549834609032, -0.1423862986266613]",
152631,"Les Rallizes Dénudés","[0.12686040627404935, -0.05948804659598163, -0.06914627501660113, -0.16797749799497042, -0.1140950801327939, -0.21140651295675858, -0.11981057668457994, 0.036907118947322855, -0.29926721141450213, -0.0988818698509673, -0.10746236615766046, 0.10587727710246747, 0.1691670363690526, 0.23466479775394236, 0.27753192716524094, -0.07003943124096049, -0.31698647317368156, -0.29001032997822007, -0.005178491247774947, 0.011868153162550583, 0.1387388503589248, -0.31351132756946787, -0.04957902605583896, -0.09663206887545682, 0.11187810428398771, -0.2128617235549207, 0.24871840428084238, 0.25177861303687377, 0.5002882124007783, 0.148102390355862, 0.14978638640252329, -0.12101119330711338]","https://i.scdn.co/image/50e5e908eeb40714e452e999d1c0a48ba6ae1aae"
14196,"Lola Marsh","[0.10881000012159348, -0.12281805276870728, -0.05753299966454506, 0.039464499801397324, -0.1229626014828682, -0.1973774954676628, -0.1322661004960537, -0.006695500109344721, -0.29612448811531067, 0.033362349960953, -0.04126118030399084, 0.11679350212216377, 0.14104600250720978, 0.30618950724601746, 0.09298720210790634, -0.012974705081433058, -0.3257160037755966, -0.3547845035791397, -0.13331100344657898, -0.003117135027423501, 0.04569465108215809, -0.37840449810028076, -0.023469144944101572, -0.011058004572987556, 0.024828320718370378, -0.17379750311374664, 0.26274000108242035, 0.2549770027399063, 0.46221551299095154, 0.07594669796526432, 0.1469305008649826, -0.04538490064442158]",
606959,"GL","[0.15518999844789505, -0.09754476100206375, 0.00549728013575077, -0.16142899692058563, 0.0017613087024074049, -0.21197432428598403, -0.24181019961833955, -0.0529147207736969, -0.2812056034803391, 0.035669485200196506, -0.028605980053544044, 0.047310279309749605, 0.06685229912400245, 0.3806911945343018, 0.11454580277204514, -0.022549409978091718, -0.29534958153963087, -0.23359859883785247, -0.08593326136469841, 0.0237594798207283, -0.02029652036726475, -0.3874455988407135, 0.0705018111388199, -0.04829271158669144, 0.01983143963152543, -0.15125901997089386, 0.20973840355873108, 0.25670540034770967, 0.43393880128860474, 0.15672480165958405, 0.21511880159378052, -0.02486583365825936]",
15740,"Noizu","[0.15295859958444322, -0.15528957226446696, 0.1469769568315574, 0.011434010562619992, 0.05283885307809604, -0.20449200059686387, -0.2335262873343059, -0.08592977055481502, -0.37443528856549946, 0.03152992842452867, 0.04177435105001288, 0.04777435665684087, -0.014048157525914056, 0.45672541856765747, 0.06303227027612072, 0.0023454145661422183, -0.14317387023142406, -0.38904685420649393, -0.10281908618552345, -0.04645315690764359, -0.004555444100073406, -0.5226965716906956, 0.10127948224544525, -0.02616094265665327, 0.13356815444837725, -0.032249542219298225, 0.15296062694064208, 0.213541573711804, 0.34077028717313496, 0.038323184209210534, 0.18345200163977488, -0.0655660494895918]",
409858,"Basement","[-0.07277520471931591, -0.31235283116499585, -0.01824772885690133, -0.17318433399001756, -0.17323116833964983, -0.2432263344526291, -0.041038155633335315, -0.020327516676237185, -0.2521449998021126, -0.003366671813031038, 0.006454716591785352, 0.09616860033323367, 0.3109510689973831, 0.2795538405577342, 0.06452743099847187, -0.23131700108448663, -0.17070388669768968, -0.20406916489203772, -0.007699164251486461, -0.12774288530151048, -0.0018828663354118664, -0.4845428417126338, -0.08341241767629981, -0.055842649502058826, 0.1706383004784584, -0.34219516068696976, 0.1834964988132318, 0.11217528147002061, 0.5486658364534378, 0.22383096565802893, 0.21478951225678125, 0.17956702907880148]",
